customerid,Recency,Tenure,Frequency,Monetary,AOV,churn,transaction_id,gender,location,tenure_months,transaction_date,product_sku,product_description,product_category,quantity,avg_price,delivery_charges,coupon_status,gst,offline_spend,online_spend,coupon_code,discount_pct,Month,CohortMonth,CohortIndex
12386,31,123,1,371,74.2,1,24206,M,California,38,2019-03-27,GGOEGDHJ023099,Insulated Bottle,Drinkware,1,17,15.75,Used,0.18,2000,2639,EXTRA30,30.00,2019-03-01,2019-03-01,1
12386,31,123,1,371,74.2,1,33950,M,California,38,2019-07-28,GGOEGAYQ069056,Google Youth Short Sleeve Tee White,Apparel,2,18,6.00,Used,0.18,2500,2425,SALE10,10.00,2019-07-01,2019-03-01,5
12393,11,0,1,526,105.2,0,35883,F,Chicago,39,2019-08-17,GGOEGALQ036614,Google Women's Scoop Neck Tee White,Apparel,1,4,6.00,Clicked,0.18,3500,3352,SALE20,20.00,2019-08-01,2019-08-01,1
12393,11,0,1,526,105.2,0,35891,F,Chicago,39,2019-08-17,GGOEGBMJ013399,Sport Bag,Bags,40,3,26.43,Used,0.18,3500,3352,AIO20,20.00,2019-08-01,2019-08-01,1
12393,11,0,1,526,105.2,0,35887,F,Chicago,39,2019-08-17,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,1,1,6.00,Used,0.18,3500,3352,EXTRA20,20.00,2019-08-01,2019-08-01,1
12393,11,0,1,526,105.2,0,35884,F,Chicago,39,2019-08-17,GGOEYDHJ056099,22 oz YouTube Bottle Infuser,Bottles,1,3,6.00,Clicked,0.05,3500,3352,BT20,20.00,2019-08-01,2019-08-01,1
12393,11,0,1,526,105.2,0,35886,F,Chicago,39,2019-08-17,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,199,6.00,Clicked,0.05,3500,3352,NE20,20.00,2019-08-01,2019-08-01,1
12393,11,0,1,526,105.2,0,35894,F,Chicago,39,2019-08-17,GGOENEBQ086499,Nest Cam IQ - USA,Nest,1,199,6.00,Not Used,0.05,3500,3352,NE20,20.00,2019-08-01,2019-08-01,1
12395,39,161,1,911,101.22,1,31493,F,New Jersey,10,2019-06-28,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Not Used,0.10,1500,1709,ELEC30,30.00,2019-06-01,2019-02-01,5
12395,39,161,1,911,101.22,1,31496,F,New Jersey,10,2019-06-28,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149,6.00,Clicked,0.10,1500,1709,ELEC30,30.00,2019-06-01,2019-02-01,5
12395,39,161,1,911,101.22,1,31492,F,New Jersey,10,2019-06-28,GGOEGAEC033117,Google Men's Long Sleeve Raglan Ocean Blue,Apparel,1,17,6.00,Used,0.18,1500,1709,SALE30,30.00,2019-06-01,2019-02-01,5
12395,39,161,1,911,101.22,1,31497,F,New Jersey,10,2019-06-28,GGOEYAAJ032514,YouTube Men's Short Sleeve Hero Tee Charcoal,Apparel,1,18,6.00,Used,0.18,1500,1709,SALE30,30.00,2019-06-01,2019-02-01,5
12395,39,161,1,911,101.22,1,31491,F,New Jersey,10,2019-06-28,GGOEGBJL013999,Google Canvas Tote Natural/Navy,Bags,1,12,6.00,Clicked,0.18,1500,1709,AIO30,30.00,2019-06-01,2019-02-01,5
12395,39,161,1,911,101.22,1,31494,F,New Jersey,10,2019-06-28,GGOEGFQB013799,Compact Selfie Stick,Lifestyle,2,7,6.00,Clicked,0.18,1500,1709,EXTRA30,30.00,2019-06-01,2019-02-01,5
12395,39,161,1,911,101.22,1,20028,F,New Jersey,10,2019-02-09,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Not Used,0.10,3000,2659,ELEC20,20.00,2019-02-01,2019-02-01,1
12395,39,161,1,911,101.22,1,20030,F,New Jersey,10,2019-02-09,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,3000,2659,ELEC20,20.00,2019-02-01,2019-02-01,1
12395,39,161,1,911,101.22,1,20031,F,New Jersey,10,2019-02-09,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,1,79,6.50,Clicked,0.10,3000,2659,ELEC20,20.00,2019-02-01,2019-02-01,1
12395,39,161,1,911,101.22,1,20032,F,New Jersey,10,2019-02-09,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.50,Used,0.10,3000,2659,ELEC20,20.00,2019-02-01,2019-02-01,1
12395,39,161,1,911,101.22,1,20033,F,New Jersey,10,2019-02-09,GGOEGAWC062848,Google Infant Zip Hood Royal Blue,Apparel,1,30,6.50,Clicked,0.18,3000,2659,SALE20,20.00,2019-02-01,2019-02-01,1
12395,39,161,1,911,101.22,1,20027,F,New Jersey,10,2019-02-09,GGOEGFSR022099,Google Kick Ball,Lifestyle,7,1,18.47,Not Used,0.18,3000,2659,EXTRA20,20.00,2019-02-01,2019-02-01,1
12395,39,161,1,911,101.22,1,33278,F,New Jersey,10,2019-07-20,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,1,79,6.00,Clicked,0.10,2000,2097,ELEC10,10.00,2019-07-01,2019-02-01,6
12413,6,22,1,1939,277.0,0,36250,F,New Jersey,15,2019-08-22,GGOEGAEJ035317,Google Vintage Henley Grey/Black,Apparel,1,16,6.00,Not Used,0.18,2500,1172,SALE20,20.00,2019-08-01,2019-07-01,2
12413,6,22,1,1939,277.0,0,34178,F,New Jersey,15,2019-07-31,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Clicked,0.10,1500,985,ELEC10,10.00,2019-07-01,2019-07-01,1
12413,6,22,1,1939,277.0,0,34179,F,New Jersey,15,2019-07-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Used,0.10,1500,985,ELEC10,10.00,2019-07-01,2019-07-01,1
12413,6,22,1,1939,277.0,0,34180,F,New Jersey,15,2019-07-31,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.00,Clicked,0.10,1500,985,ELEC10,10.00,2019-07-01,2019-07-01,1
12413,6,22,1,1939,277.0,0,34185,F,New Jersey,15,2019-07-31,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,1,149,6.00,Used,0.10,1500,985,ELEC10,10.00,2019-07-01,2019-07-01,1
12413,6,22,1,1939,277.0,0,34187,F,New Jersey,15,2019-07-31,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Used,0.10,1500,985,ELEC10,10.00,2019-07-01,2019-07-01,1
12413,6,22,1,1939,277.0,0,34184,F,New Jersey,15,2019-07-31,GGOEGOLC013299,Spiral Notebook and Pen Set,Office,170,3,93.52,Clicked,0.10,1500,985,OFF10,10.00,2019-07-01,2019-07-01,1
12413,6,22,1,1939,277.0,0,34183,F,New Jersey,15,2019-07-31,GGOEGCMB020932,Suitcase Organizer Cubes,Bags,50,12,14.25,Clicked,0.18,1500,985,AIO10,10.00,2019-07-01,2019-07-01,1
12413,6,22,1,1939,277.0,0,34186,F,New Jersey,15,2019-07-31,GGOEGHPB003410,Google Snapback Hat Black,Headgear,1,9,6.00,Used,0.05,1500,985,HGEAR10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33792,M,Chicago,29,2019-07-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,2500,1627,ELEC10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33793,M,Chicago,29,2019-07-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.00,Used,0.10,2500,1627,ELEC10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33799,M,Chicago,29,2019-07-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Used,0.10,2500,1627,ELEC10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33805,M,Chicago,29,2019-07-26,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,4,119,12.99,Used,0.10,2500,1627,ELEC10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33806,M,Chicago,29,2019-07-26,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79,6.00,Used,0.10,2500,1627,ELEC10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33818,M,Chicago,29,2019-07-26,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Not Used,0.10,2500,1627,ELEC10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33821,M,Chicago,29,2019-07-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,19.99,Clicked,0.10,2500,1627,ELEC10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33795,M,Chicago,29,2019-07-26,GGOEGAAJ032315,Google Men's Short Sleeve Hero Tee Charcoal,Apparel,2,10,6.00,Not Used,0.18,2500,1627,SALE10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33803,M,Chicago,29,2019-07-26,GGOEYAEJ029013,YouTube Women's Short Sleeve Hero Tee Charcoal,Apparel,1,15,6.00,Clicked,0.18,2500,1627,SALE10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33810,M,Chicago,29,2019-07-26,GGOEGALB034117,Google Women's Vintage Hero Tee Black,Apparel,1,4,6.00,Clicked,0.18,2500,1627,SALE10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33812,M,Chicago,29,2019-07-26,GGOEGHPB071610,Google Twill Cap,Apparel,1,8,6.00,Clicked,0.18,2500,1627,SALE10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33819,M,Chicago,29,2019-07-26,GGOEGAAJ080615,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15,6.00,Used,0.18,2500,1627,SALE10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33822,M,Chicago,29,2019-07-26,GGOEGALQ036613,Google Women's Scoop Neck Tee White,Apparel,1,6,6.00,Clicked,0.18,2500,1627,SALE10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33794,M,Chicago,29,2019-07-26,GGOEGBRJ037299,Google Alpine Style Backpack,Bags,1,79,6.50,Clicked,0.18,2500,1627,AIO10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33804,M,Chicago,29,2019-07-26,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1,10,6.00,Not Used,0.18,2500,1627,EXTRA10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33801,M,Chicago,29,2019-07-26,GGOEGFSR022099,Google Kick Ball,Lifestyle,80,1,6.00,Clicked,0.18,2500,1627,EXTRA10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33809,M,Chicago,29,2019-07-26,GGOEGPJC203399,Crunch Noise Dog Toy,Lifestyle,1,2,6.00,Clicked,0.18,2500,1627,EXTRA10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33811,M,Chicago,29,2019-07-26,GGOEAHPJ004314,Android Stretch Fit Hat M/L,Headgear,1,8,6.00,Clicked,0.05,2500,1627,HGEAR10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33815,M,Chicago,29,2019-07-26,GGOEGHPB080410,Google 5-Panel Snapback Cap,Headgear,1,13,12.99,Used,0.05,2500,1627,HGEAR10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33808,M,Chicago,29,2019-07-26,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,1,6,6.00,Used,0.05,2500,1627,NJ10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33816,M,Chicago,29,2019-07-26,GGOEGOCD078199,Google Leather Journal-Brown,Notebooks & Journals,15,13,23.01,Not Used,0.05,2500,1627,NJ10,10.00,2019-07-01,2019-07-01,1
12415,33,0,1,2071,129.44,1,33817,M,Chicago,29,2019-07-26,GGOEGOCC077299,Google RFID Journal,Notebooks & Journals,1,4,6.00,Clicked,0.05,2500,1627,NJ10,10.00,2019-07-01,2019-07-01,1
12417,27,36,1,562,80.29,0,34318,F,California,37,2019-08-01,GGOEGAAJ032614,Google Men's Short Sleeve Badge Tee Charcoal,Apparel,1,10,6.00,Clicked,0.18,1500,641,SALE20,20.00,2019-08-01,2019-06-01,3
12417,27,36,1,562,80.29,0,34321,F,California,37,2019-08-01,GGOEGAYB068025,Google Youth Baseball Raglan Heather/Black,Apparel,1,19,6.00,Used,0.18,1500,641,SALE20,20.00,2019-08-01,2019-06-01,3
12417,27,36,1,562,80.29,0,31278,F,California,37,2019-06-26,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Used,0.10,1500,1478,ELEC30,30.00,2019-06-01,2019-06-01,1
12417,27,36,1,562,80.29,0,31280,F,California,37,2019-06-26,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.00,Clicked,0.10,1500,1478,ELEC30,30.00,2019-06-01,2019-06-01,1
12417,27,36,1,562,80.29,0,31281,F,California,37,2019-06-26,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,1500,1478,ELEC30,30.00,2019-06-01,2019-06-01,1
12417,27,36,1,562,80.29,0,31282,F,California,37,2019-06-26,GGOEGAAL010615,Google Men's 100% Cotton Short Sleeve Hero Tee Navy,Apparel,1,13,6.00,Clicked,0.18,1500,1478,SALE30,30.00,2019-06-01,2019-06-01,1
12417,27,36,1,562,80.29,0,31283,F,California,37,2019-06-26,GGOEGBRJ037399,Google Rucksack,Bags,1,55,15.75,Clicked,0.18,1500,1478,AIO30,30.00,2019-06-01,2019-06-01,1
12417,27,36,1,562,80.29,0,31277,F,California,37,2019-06-26,GGOEGDHQ014899,20 oz Stainless Steel Insulated Tumbler,Drinkware,1,24,6.00,Used,0.18,1500,1478,EXTRA30,30.00,2019-06-01,2019-06-01,1
12417,27,36,1,562,80.29,0,31279,F,California,37,2019-06-26,GGOEGDHQ015399,26 oz Double Wall Insulated Bottle,Drinkware,1,24,6.00,Clicked,0.18,1500,1478,EXTRA30,30.00,2019-06-01,2019-06-01,1
12423,47,0,1,489,69.86,1,32438,M,New York,9,2019-07-12,GGOENEBD084799,Nest Learning Thermostat 3rd Gen-USA - Copper,Nest-USA,2,149,6.00,Used,0.10,2500,923,ELEC10,10.00,2019-07-01,2019-07-01,1
12423,47,0,1,489,69.86,1,32440,M,New York,9,2019-07-12,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.00,Used,0.10,2500,923,ELEC10,10.00,2019-07-01,2019-07-01,1
12423,47,0,1,489,69.86,1,32437,M,New York,9,2019-07-12,GGOEGALP036313,Google Women's Long Sleeve Tee Lavender,Apparel,1,12,6.00,Clicked,0.18,2500,923,SALE10,10.00,2019-07-01,2019-07-01,1
12423,47,0,1,489,69.86,1,32439,M,New York,9,2019-07-12,GGOEGAAJ080616,Google Men's Bike Short Sleeve Tee Charcoal,Apparel,1,15,6.00,Not Used,0.18,2500,923,SALE10,10.00,2019-07-01,2019-07-01,1
12423,47,0,1,489,69.86,1,32441,M,New York,9,2019-07-12,GGOEGAWQ062948,Google Baby Essentials Set,Apparel,1,19,6.00,Used,0.18,2500,923,SALE10,10.00,2019-07-01,2019-07-01,1
12423,47,0,1,489,69.86,1,32435,M,New York,9,2019-07-12,GGOEGCVB072399,Google Executive Umbrella,Lifestyle,1,24,6.00,Not Used,0.18,2500,923,EXTRA10,10.00,2019-07-01,2019-07-01,1
12423,47,0,1,489,69.86,1,32442,M,New York,9,2019-07-12,GGOEADHH055999,22 oz Android Bottle,Bottles,1,2,6.00,Not Used,0.05,2500,923,BT10,10.00,2019-07-01,2019-07-01,1
12429,137,0,1,1570,157.0,1,25438,F,New Jersey,43,2019-04-13,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,3,79,6.00,Used,0.10,3000,2872,ELEC10,10.00,2019-04-01,2019-04-01,1
12429,137,0,1,1570,157.0,1,25444,F,New Jersey,43,2019-04-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,3000,2872,ELEC10,10.00,2019-04-01,2019-04-01,1
12429,137,0,1,1570,157.0,1,25445,F,New Jersey,43,2019-04-13,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,2,79,6.00,Used,0.10,3000,2872,ELEC10,10.00,2019-04-01,2019-04-01,1
12429,137,0,1,1570,157.0,1,25446,F,New Jersey,43,2019-04-13,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,5,119,6.00,Clicked,0.10,3000,2872,ELEC10,10.00,2019-04-01,2019-04-01,1
12429,137,0,1,1570,157.0,1,25441,F,New Jersey,43,2019-04-13,GGOEGOAQ020099,Four Color Retractable Pen,Office,100,2,19.99,Not Used,0.10,3000,2872,OFF10,10.00,2019-04-01,2019-04-01,1
12429,137,0,1,1570,157.0,1,25443,F,New Jersey,43,2019-04-13,GGOEYAQB073216,YouTube Women's Fleece Hoodie Black,Apparel,1,39,19.99,Not Used,0.18,3000,2872,SALE10,10.00,2019-04-01,2019-04-01,1
12429,137,0,1,1570,157.0,1,25447,F,New Jersey,43,2019-04-13,GGOEAAWJ062548,Android Infant Short Sleeve Tee Pewter,Apparel,1,13,6.00,Clicked,0.18,3000,2872,SALE10,10.00,2019-04-01,2019-04-01,1
12429,137,0,1,1570,157.0,1,25439,F,New Jersey,43,2019-04-13,GGOEGBRJ037399,Google Rucksack,Bags,1,55,6.00,Clicked,0.18,3000,2872,AIO10,10.00,2019-04-01,2019-04-01,1
12429,137,0,1,1570,157.0,1,25440,F,New Jersey,43,2019-04-13,GGOEGBRJ037299,Google Alpine Style Backpack,Bags,1,79,75.00,Clicked,0.18,3000,2872,AIO10,10.00,2019-04-01,2019-04-01,1
12429,137,0,1,1570,157.0,1,25437,F,New Jersey,43,2019-04-13,GGOEGHPL003113,Google Stretch Fit Hat S/M Navy,Headgear,5,15,6.00,Clicked,0.05,3000,2872,HGEAR10,10.00,2019-04-01,2019-04-01,1
12431,62,0,1,294,98.0,1,31395,F,New Jersey,14,2019-06-27,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.00,Clicked,0.10,1500,649,ELEC30,30.00,2019-06-01,2019-06-01,1
12431,62,0,1,294,98.0,1,31396,F,New Jersey,14,2019-06-27,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.00,Not Used,0.10,1500,649,ELEC30,30.00,2019-06-01,2019-06-01,1
12431,62,0,1,294,98.0,1,31394,F,New Jersey,14,2019-06-27,GGOEGOCR078499,Google Spiral Leather Journal,Notebooks & Journals,1,13,12.99,Not Used,0.05,1500,649,NJ30,30.00,2019-06-01,2019-06-01,1
12431,62,0,1,294,98.0,1,31397,F,New Jersey,14,2019-06-27,GGOEGALJ036414,Google Women's Tee Grey,Apparel,1,13,6.00,Used,0.18,1500,649,SALE30,30.00,2019-06-01,2019-06-01,1
12433,140,0,1,2750,171.88,1,25210,M,California,32,2019-04-10,GGOENEBQ079099,Nest Protect Smoke + CO White Battery Alarm-USA,Nest-USA,4,79,6.50,Clicked,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25211,M,California,32,2019-04-10,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25212,M,California,32,2019-04-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Clicked,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25213,M,California,32,2019-04-10,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,20.85,Used,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25216,M,California,32,2019-04-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,3,119,6.50,Used,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25221,M,California,32,2019-04-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.50,Clicked,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25223,M,California,32,2019-04-10,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,2,149,6.50,Used,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25224,M,California,32,2019-04-10,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Clicked,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25227,M,California,32,2019-04-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.50,Clicked,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25229,M,California,32,2019-04-10,GGOENEBQ084699,Nest Learning Thermostat 3rd Gen-USA - White,Nest-USA,1,149,6.50,Not Used,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25232,M,California,32,2019-04-10,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.50,Clicked,0.10,3000,2143,ELEC10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25208,M,California,32,2019-04-10,GGOEGALQ036613,Google Women's Scoop Neck Tee White,Apparel,1,13,6.50,Clicked,0.18,3000,2143,SALE10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25217,M,California,32,2019-04-10,GGOEGAWH061353,Google Onesie Green,Apparel,1,19,6.50,Clicked,0.18,3000,2143,SALE10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25226,M,California,32,2019-04-10,GGOEGAEJ028014,Google Women's Short Sleeve Hero Tee Grey,Apparel,1,11,6.50,Used,0.18,3000,2143,SALE10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25228,M,California,32,2019-04-10,GGOEGAXJ065555,Google Toddler Short Sleeve T-shirt Grey,Apparel,1,11,6.50,Used,0.18,3000,2143,SALE10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25237,M,California,32,2019-04-10,GGOEGAAR010715,Google Men's 100% Cotton Short Sleeve Hero Tee Red,Apparel,1,13,6.50,Clicked,0.18,3000,2143,SALE10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25215,M,California,32,2019-04-10,GGOEGFYQ016599,Foam Can and Bottle Cooler,Drinkware,3,1,6.50,Used,0.18,3000,2143,EXTRA10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25220,M,California,32,2019-04-10,GGOEGDHC018299,Google 22 oz Water Bottle,Drinkware,20,2,30.92,Clicked,0.18,3000,2143,EXTRA10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25225,M,California,32,2019-04-10,GGOEYDHJ019399,24 oz YouTube Sergeant Stripe Bottle,Drinkware,3,6,16.47,Clicked,0.18,3000,2143,EXTRA10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25230,M,California,32,2019-04-10,GGOEGDWR015799,Red Shine 15 oz Mug,Drinkware,1,12,6.50,Clicked,0.18,3000,2143,EXTRA10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25218,M,California,32,2019-04-10,GGOEGPJC203399,Crunch Noise Dog Toy,Lifestyle,1,4,6.50,Used,0.18,3000,2143,EXTRA10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25209,M,California,32,2019-04-10,GGOEGOCC077999,Google Spiral Journal with Pen,Notebooks & Journals,40,7,16.86,Clicked,0.05,3000,2143,NJ10,10.00,2019-04-01,2019-04-01,1
12433,140,0,1,2750,171.88,1,25235,M,California,32,2019-04-10,GGOEAOCH077899,Android Spiral Journal with Pen,Notebooks & Journals,5,9,6.50,Clicked,0.05,3000,2143,NJ10,10.00,2019-04-01,2019-04-01,1
12437,4,0,1,61,20.33,0,36526,F,New Jersey,50,2019-08-24,GGOEGAPB058614,Google Women's Yoga Jacket Black,Apparel,1,42,6.50,Clicked,0.18,2500,2168,SALE20,20.00,2019-08-01,2019-08-01,1
12437,4,0,1,61,20.33,0,36528,F,New Jersey,50,2019-08-24,GGOEGAAQ010415,Google Men's 100% Cotton Short Sleeve Hero Tee White,Apparel,1,13,6.00,Not Used,0.18,2500,2168,SALE20,20.00,2019-08-01,2019-08-01,1
12437,4,0,1,61,20.33,0,36524,F,New Jersey,50,2019-08-24,GGOEWEBB082699,Waze Mobile Phone Vent Mount,Waze,1,6,6.00,Clicked,0.18,2500,2168,WEMP20,20.00,2019-08-01,2019-08-01,1
12441,152,1,1,1730,216.25,1,24340,F,Chicago,39,2019-03-29,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,1,149,6.50,Not Used,0.10,2000,1330,ELEC30,30.00,2019-03-01,2019-03-01,1
12441,152,1,1,1730,216.25,1,24327,F,Chicago,39,2019-03-28,GGOENEBQ079199,Nest Protect Smoke + CO White Wired Alarm-USA,Nest-USA,2,79,6.50,Used,0.10,2000,1066,ELEC30,30.00,2019-03-01,2019-03-01,1
12441,152,1,1,1730,216.25,1,24328,F,Chicago,39,2019-03-28,GGOENEBB079399,Nest Protect Smoke + CO Black Wired Alarm-USA,Nest-USA,2,99,6.50,Clicked,0.10,2000,1066,ELEC30,30.00,2019-03-01,2019-03-01,1
12441,152,1,1,1730,216.25,1,24332,F,Chicago,39,2019-03-28,GGOENEBJ079499,Nest Learning Thermostat 3rd Gen-USA - Stainless Steel,Nest-USA,2,149,18.12,Used,0.10,2000,1066,ELEC30,30.00,2019-03-01,2019-03-01,1
12441,152,1,1,1730,216.25,1,24333,F,Chicago,39,2019-03-28,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,1,119,6.50,Used,0.10,2000,1066,ELEC30,30.00,2019-03-01,2019-03-01,1
12441,152,1,1,1730,216.25,1,24334,F,Chicago,39,2019-03-28,GGOENEBB078899,Nest Cam Indoor Security Camera - USA,Nest-USA,2,119,6.50,Used,0.10,2000,1066,ELEC30,30.00,2019-03-01,2019-03-01,1
12441,152,1,1,1730,216.25,1,24335,F,Chicago,39,2019-03-28,GGOENEBQ078999,Nest Cam Outdoor Security Camera - USA,Nest-USA,2,119,6.50,Clicked,0.10,2000,1066,ELEC30,30.00,2019-03-01,2019-03-01,1
